,true_energy,pred_energy,num_heavy_atoms,molecule_mass,abs_diff
2429,-399.3046569824219,-399.3057861328125,9,125.17499999999994,0.001129150390625
2430,-421.7450866699219,-421.7467041015625,9,124.13899999999995,0.001617431640625
2431,-458.9201354980469,-458.92205810546875,9,128.12699999999995,0.001922607421875
2432,-343.97137451171875,-343.97210693359375,8,110.15999999999995,0.000732421875
2433,-388.30218505859375,-388.3032531738281,9,126.19899999999991,0.001068115234375
2434,-440.2251892089844,-440.22509765625,9,129.15899999999993,9.1552734375e-05
2435,-423.0101623535156,-423.0118103027344,9,126.15499999999994,0.00164794921875
2436,-403.0871276855469,-403.0889892578125,9,125.17099999999994,0.001861572265625
2437,-473.8754577636719,-473.8740539550781,9,127.09899999999995,0.00140380859375
2438,-421.7071838378906,-421.716796875,9,124.13899999999994,0.009613037109375
2439,-349.90338134765625,-349.9055480957031,9,120.19499999999992,0.002166748046875
2440,-439.12225341796875,-439.124267578125,9,127.14299999999994,0.00201416015625
2441,-401.8983154296875,-401.8981018066406,9,123.15499999999994,0.000213623046875
2442,-274.9839172363281,-274.98419189453125,7,98.18899999999992,0.000274658203125
2443,-420.8445129394531,-420.8451232910156,8,116.11599999999996,0.0006103515625
2444,-399.5497131347656,-399.5486755371094,9,119.12299999999996,0.00103759765625
2445,-453.9748229980469,-453.97821044921875,9,126.11499999999995,0.003387451171875
2446,-351.09588623046875,-351.09796142578125,9,122.21099999999991,0.0020751953125
2447,-404.3089599609375,-404.3086242675781,9,127.18699999999994,0.000335693359375
2448,-410.83856201171875,-410.83953857421875,8,112.09199999999998,0.0009765625
2449,-387.05364990234375,-387.0557556152344,9,124.18299999999992,0.002105712890625
2450,-389.51715087890625,-389.5173645019531,9,128.21499999999992,0.000213623046875
2451,-387.09173583984375,-387.0920715332031,9,124.18299999999992,0.000335693359375
2452,-434.1175537109375,-434.1201477050781,9,125.13099999999997,0.002593994140625
2453,-494.0040588378906,-494.0025329589844,9,129.094403163,0.00152587890625
2454,-435.3245849609375,-435.3260498046875,9,127.14699999999995,0.00146484375
2455,-382.0715637207031,-382.0761413574219,9,122.17099999999994,0.00457763671875
2456,-387.07763671875,-387.077880859375,9,124.18299999999992,0.000244140625
2457,-422.9894104003906,-422.991455078125,9,126.15499999999993,0.002044677734375
2458,-385.9321594238281,-385.9339904785156,9,122.16699999999993,0.0018310546875
2459,-446.856201171875,-446.8520202636719,8,114.064,0.004180908203125
2460,-455.1611633300781,-455.15887451171875,9,128.13099999999997,0.002288818359375
2461,-440.2753601074219,-440.2763977050781,9,129.15899999999996,0.00103759765625
2462,-394.8337707519531,-394.8410339355469,8,111.10399999999997,0.00726318359375
2463,-440.3227233886719,-440.3252258300781,9,129.15899999999996,0.00250244140625
2464,-347.7533264160156,-347.75421142578125,8,110.15599999999993,0.000885009765625
2465,-398.1283874511719,-398.1288146972656,9,123.15899999999996,0.00042724609375
2466,-436.942138671875,-436.943603515625,8,117.10399999999997,0.00146484375
2467,-399.7807922363281,-399.7838134765625,8,113.11599999999997,0.003021240234375
2468,-343.88360595703125,-343.8857116699219,8,110.15999999999994,0.002105712890625
2469,-421.7948303222656,-421.7928771972656,9,124.13899999999994,0.001953125
2470,-384.6529235839844,-384.65386962890625,9,120.15099999999994,0.000946044921875
2471,-389.486572265625,-389.4873962402344,9,128.21499999999992,0.000823974609375
2472,-470.0528259277344,-470.0523986816406,9,127.10299999999998,0.00042724609375
2473,-403.0497131347656,-403.04852294921875,9,125.17099999999994,0.001190185546875
2474,-394.7297668457031,-394.7287292480469,8,111.10399999999997,0.00103759765625
2475,-385.8629455566406,-385.8653869628906,9,122.16699999999993,0.00244140625
2476,-400.75347900390625,-400.7537841796875,9,121.13899999999994,0.00030517578125
2477,-416.7392578125,-416.7402038574219,9,122.12699999999997,0.000946044921875
2478,-365.9321594238281,-365.9306640625,9,121.18299999999994,0.001495361328125
2479,-422.9576110839844,-422.9578552246094,9,126.15499999999993,0.000244140625
2480,-440.3025817871094,-440.3051452636719,9,129.15899999999996,0.0025634765625
2481,-363.8997802734375,-363.9028625488281,8,111.14399999999995,0.003082275390625
2482,-510.95135498046875,-510.9546203613281,9,131.087,0.003265380859375
2483,-446.7890319824219,-446.7869567871094,8,114.064,0.0020751953125
2484,-435.26800537109375,-435.2690124511719,9,127.14699999999995,0.001007080078125
2485,-401.928466796875,-401.9280700683594,9,123.15499999999994,0.000396728515625
2486,-349.8842468261719,-349.8885192871094,9,120.19499999999992,0.0042724609375
2487,-440.2290954589844,-440.23260498046875,9,129.15899999999996,0.003509521484375
2488,-421.7120056152344,-421.7219543457031,9,124.13899999999994,0.00994873046875
2489,-423.02313232421875,-423.02239990234375,9,126.15499999999994,0.000732421875
2490,-439.0729064941406,-439.0747985839844,9,127.14299999999994,0.00189208984375
2491,-435.2664794921875,-435.2682800292969,9,127.14699999999995,0.001800537109375
2492,-460.2149658203125,-460.21636962890625,9,130.14299999999997,0.00140380859375
2493,-403.0460510253906,-403.0500793457031,9,125.17099999999994,0.0040283203125
2494,-437.80615234375,-437.8057861328125,9,125.12699999999995,0.0003662109375
2495,-383.751220703125,-383.7526550292969,8,112.12799999999994,0.001434326171875
2496,-400.71240234375,-400.7106628417969,9,121.13899999999995,0.001739501953125
2497,-402.8170166015625,-402.81817626953125,8,112.10740316299997,0.00115966796875
2498,-424.17120361328125,-424.1772766113281,9,128.17099999999994,0.006072998046875
2499,-403.19390869140625,-403.19671630859375,9,125.17099999999994,0.0028076171875
2500,-437.9212951660156,-437.91973876953125,9,125.12699999999995,0.001556396484375
2501,-355.5130310058594,-355.5147705078125,7,97.07699999999998,0.001739501953125
2502,-399.2981262207031,-399.29840087890625,9,125.17499999999994,0.000274658203125
2503,-403.1141052246094,-403.1158752441406,9,125.17099999999994,0.00177001953125
2504,-424.2142028808594,-424.2183532714844,9,128.17099999999994,0.004150390625
2505,-403.0361633300781,-403.0391845703125,9,125.17099999999994,0.003021240234375
2506,-455.1373596191406,-455.1391906738281,9,128.13099999999997,0.0018310546875
2507,-384.91375732421875,-384.9128723144531,8,114.14399999999995,0.000885009765625
2508,-382.0101623535156,-382.0128479003906,9,122.17099999999995,0.002685546875
2509,-387.10784912109375,-387.1119079589844,9,124.18299999999992,0.004058837890625
2510,-420.4007568359375,-420.39996337890625,9,128.17499999999995,0.00079345703125
2511,-383.3097839355469,-383.3100891113281,9,124.18699999999993,0.00030517578125
2512,-414.2144470214844,-414.2122802734375,9,124.14699999999996,0.002166748046875
2513,-385.8728332519531,-385.8759460449219,9,122.16699999999993,0.00311279296875
2514,-417.917236328125,-417.91925048828125,9,124.14299999999994,0.00201416015625
2515,-424.2081298828125,-424.2110900878906,9,128.17099999999994,0.002960205078125
2516,-384.9674072265625,-384.9689636230469,8,114.14399999999995,0.001556396484375
2517,-404.39288330078125,-404.3934020996094,9,127.18699999999993,0.000518798828125
2518,-424.2131042480469,-424.21319580078125,9,128.17099999999994,9.1552734375e-05
2519,-379.67230224609375,-379.6772766113281,9,118.13899999999995,0.004974365234375
2520,-403.0791931152344,-403.0846862792969,9,125.17099999999995,0.0054931640625
2521,-419.33306884765625,-419.33148193359375,9,120.10699999999996,0.0015869140625
2522,-385.849853515625,-385.8570556640625,9,122.16699999999993,0.0072021484375
2523,-401.936767578125,-401.93719482421875,9,123.15499999999994,0.00042724609375
2524,-387.0080871582031,-387.0126037597656,9,124.18299999999994,0.0045166015625
2525,-401.9761962890625,-401.9762268066406,9,123.15499999999993,3.0517578125e-05
2526,-400.7312316894531,-400.7317810058594,9,121.13899999999995,0.00054931640625
2527,-363.81622314453125,-363.8169250488281,8,111.14399999999996,0.000701904296875
2528,-385.9178771972656,-385.9194641113281,9,122.16699999999993,0.0015869140625
2529,-455.1042785644531,-455.1109924316406,9,128.13099999999997,0.0067138671875
2530,-400.6978454589844,-400.69781494140625,9,121.13899999999995,3.0517578125e-05
2531,-453.9955749511719,-453.99853515625,9,126.11499999999997,0.002960205078125
2532,-476.2400817871094,-476.2423095703125,9,131.13099999999997,0.002227783203125
2533,-314.2984313964844,-314.29949951171875,8,112.21599999999991,0.001068115234375
2534,-387.1225891113281,-387.1231689453125,9,124.18299999999992,0.000579833984375
2535,-403.2047119140625,-403.20556640625,9,125.17099999999994,0.0008544921875
2536,-422.9513854980469,-422.9521789550781,9,126.15499999999993,0.00079345703125
2537,-424.1785888671875,-424.17864990234375,9,128.17099999999994,6.103515625e-05
2538,-404.3912658691406,-404.3892517089844,9,127.18699999999993,0.00201416015625
2539,-366.2278747558594,-366.22900390625,8,115.17599999999995,0.001129150390625
2540,-387.09356689453125,-387.0945129394531,9,124.18299999999992,0.000946044921875
2541,-431.43975830078125,-431.44000244140625,9,127.15099999999995,0.000244140625
2542,-476.242919921875,-476.24365234375,9,131.131,0.000732421875
2543,-388.2593994140625,-388.259521484375,9,126.19899999999993,0.0001220703125
2544,-476.24981689453125,-476.2505798339844,9,131.131,0.000762939453125
2545,-494.904541015625,-494.908203125,9,130.099,0.003662109375
2546,-387.068359375,-387.07098388671875,9,124.18299999999992,0.00262451171875
2547,-455.18646240234375,-455.19525146484375,9,128.13099999999994,0.0087890625
2548,-383.64227294921875,-383.6434631347656,8,112.12799999999994,0.001190185546875
2549,-434.1034240722656,-434.1048889160156,9,125.13099999999996,0.00146484375
2550,-403.07659912109375,-403.07818603515625,9,125.17099999999994,0.0015869140625
2551,-383.25738525390625,-383.25640869140625,9,124.18699999999993,0.0009765625
2552,-403.16851806640625,-403.169921875,9,125.17099999999994,0.00140380859375
2553,-461.37335205078125,-461.3748474121094,9,132.159,0.001495361328125
2554,-440.29473876953125,-440.29473876953125,9,129.15899999999996,0.0
2555,-401.0108642578125,-401.01226806640625,8,115.13199999999995,0.00140380859375
2556,-401.8819885253906,-401.8851623535156,9,123.15499999999994,0.003173828125
2557,-415.6053771972656,-415.60858154296875,9,120.11099999999998,0.003204345703125
2558,-419.2276916503906,-419.2306213378906,9,126.15899999999995,0.0029296875
2559,-439.0686340332031,-439.0684814453125,9,127.14299999999994,0.000152587890625
2560,-399.3623962402344,-399.36163330078125,9,125.17499999999995,0.000762939453125
2561,-364.7746276855469,-364.7736511230469,9,119.16699999999994,0.0009765625
2562,-347.7556457519531,-347.7557067871094,8,110.15599999999993,6.103515625e-05
2563,-403.15289306640625,-403.1556396484375,9,125.17099999999994,0.00274658203125
2564,-310.6225891113281,-310.6243896484375,8,106.16799999999994,0.001800537109375
2565,-448.9610595703125,-448.9635314941406,9,124.10299999999998,0.002471923828125
2566,-403.1143493652344,-403.1184997558594,9,125.17099999999992,0.004150390625
2567,-457.71466064453125,-457.7192077636719,9,126.11099999999995,0.004547119140625
2568,-351.1609802246094,-351.1607971191406,9,122.21099999999991,0.00018310546875
2569,-424.21484375,-424.2180480957031,9,128.17099999999994,0.003204345703125
2570,-461.3668518066406,-461.3672790527344,9,132.159,0.00042724609375
2571,-401.9401550292969,-401.94049072265625,9,123.15499999999993,0.000335693359375
2572,-311.8365783691406,-311.83734130859375,8,108.18399999999993,0.000762939453125
2573,-422.9928283691406,-422.99554443359375,9,126.15499999999993,0.002716064453125
2574,-344.4720764160156,-344.4728698730469,7,98.10099999999997,0.00079345703125
2575,-436.631591796875,-436.6351318359375,9,123.11099999999996,0.0035400390625
2576,-411.7988586425781,-411.802978515625,9,120.11499999999998,0.004119873046875
2577,-350.2043762207031,-350.2059020996094,8,114.18799999999992,0.00152587890625
2578,-424.2256164550781,-424.2231140136719,9,128.17099999999994,0.00250244140625
2579,-403.1437072753906,-403.1443176269531,9,125.17099999999994,0.0006103515625
2580,-388.2860412597656,-388.28802490234375,9,126.19899999999991,0.001983642578125
2581,-455.166259765625,-455.1678771972656,9,128.13099999999997,0.001617431640625
2582,-455.1533203125,-455.1528625488281,9,128.13099999999997,0.000457763671875
2583,-436.6878356933594,-436.69000244140625,9,123.11099999999996,0.002166748046875
2584,-466.2633056640625,-466.26605224609375,9,127.10699999999997,0.00274658203125
2585,-453.9349670410156,-453.95147705078125,9,126.11499999999997,0.016510009765625
2586,-450.1479187011719,-450.1480407714844,9,126.11899999999996,0.0001220703125
2587,-491.15264892578125,-491.1578369140625,9,130.10299999999998,0.00518798828125
2588,-418.01214599609375,-418.0181579589844,9,124.14299999999996,0.006011962890625
2589,-452.76116943359375,-452.7632141113281,9,124.09899999999998,0.002044677734375
2590,-419.2511291503906,-419.252197265625,9,126.15899999999995,0.001068115234375
2591,-367.2708740234375,-367.2693176269531,9,123.19899999999993,0.001556396484375
2592,-388.2975158691406,-388.299072265625,9,126.19899999999991,0.001556396484375
2593,-476.26116943359375,-476.26300048828125,9,131.131,0.0018310546875
2594,-387.0751037597656,-387.0780944824219,9,124.18299999999992,0.00299072265625
2595,-310.6138000488281,-310.6167907714844,8,106.16799999999994,0.00299072265625
2596,-398.6170959472656,-398.6175537109375,8,111.09999999999997,0.000457763671875
2597,-389.5140686035156,-389.514404296875,9,128.21499999999992,0.000335693359375
2598,-461.37811279296875,-461.3793640136719,9,132.159,0.001251220703125
2599,-387.11761474609375,-387.120849609375,9,124.18299999999992,0.00323486328125
2600,-381.2742919921875,-381.2759704589844,8,108.09599999999996,0.001678466796875
2601,-437.9107971191406,-437.9119873046875,9,125.12699999999997,0.001190185546875
2602,-418.018798828125,-418.02105712890625,9,124.14299999999996,0.00225830078125
2603,-387.1072082519531,-387.1111145019531,9,124.18299999999994,0.00390625
2604,-421.8194580078125,-421.81982421875,9,124.13899999999994,0.0003662109375
2605,-421.83245849609375,-421.83306884765625,9,124.13899999999994,0.0006103515625
2606,-385.83056640625,-385.8292236328125,9,122.16699999999993,0.0013427734375
2607,-404.31451416015625,-404.31256103515625,9,127.18699999999993,0.001953125
2608,-401.9355773925781,-401.9361572265625,9,123.15499999999994,0.000579833984375
2609,-419.1922302246094,-419.1933898925781,9,126.15899999999993,0.00115966796875
2610,-416.80499267578125,-416.8072204589844,9,122.12699999999997,0.002227783203125
2611,-491.16632080078125,-491.16778564453125,9,130.103,0.00146484375
2612,-458.92572021484375,-458.92645263671875,9,128.12699999999995,0.000732421875
2613,-400.69000244140625,-400.6890869140625,9,121.13899999999995,0.00091552734375
2614,-458.9714050292969,-458.974853515625,9,128.12699999999995,0.003448486328125
2615,-311.89495849609375,-311.8952331542969,8,108.18399999999993,0.000274658203125
2616,-401.9109802246094,-401.9140625,9,123.15499999999994,0.003082275390625
2617,-417.0434875488281,-417.0430908203125,8,116.11999999999996,0.000396728515625
2618,-379.9325866699219,-379.9352722167969,8,112.13199999999996,0.002685546875
2619,-349.8583068847656,-349.8597106933594,9,120.19499999999992,0.00140380859375
2620,-424.1918640136719,-424.1927185058594,9,128.17099999999994,0.0008544921875
2621,-422.9642333984375,-422.9670715332031,9,126.15499999999993,0.002838134765625
2622,-437.87286376953125,-437.8770751953125,9,125.12699999999995,0.00421142578125
2623,-450.0921325683594,-450.0898742675781,9,126.11899999999997,0.00225830078125
2624,-384.95281982421875,-384.95135498046875,8,114.14399999999993,0.00146484375
2625,-401.8933410644531,-401.8950500488281,9,123.15499999999994,0.001708984375
2626,-422.9952392578125,-422.99700927734375,9,126.15499999999993,0.00177001953125
2627,-403.1951904296875,-403.1944274902344,9,125.17099999999994,0.000762939453125
2628,-403.1936950683594,-403.19683837890625,9,125.17099999999992,0.003143310546875
2629,-363.82550048828125,-363.8271789550781,8,111.14399999999993,0.001678466796875
2630,-439.0163269042969,-439.01373291015625,9,127.14299999999994,0.002593994140625
2631,-425.4020690917969,-425.4016418457031,9,130.18699999999995,0.00042724609375
2632,-388.28948974609375,-388.2931213378906,9,126.19899999999993,0.003631591796875
2633,-383.2888488769531,-383.2920227050781,9,124.18699999999993,0.003173828125
2634,-434.0745849609375,-434.07354736328125,9,125.13099999999996,0.00103759765625
2635,-352.3479919433594,-352.346923828125,9,124.2269999999999,0.001068115234375
2636,-423.06915283203125,-423.0710144042969,9,126.15499999999994,0.001861572265625
2637,-437.8810119628906,-437.87969970703125,9,125.12699999999995,0.001312255859375
2638,-380.8697509765625,-380.8690185546875,9,120.15499999999996,0.000732421875
2639,-492.30999755859375,-492.29510498046875,9,132.11900000000003,0.014892578125
2640,-387.11273193359375,-387.1153564453125,9,124.18299999999992,0.00262451171875
2641,-458.9536437988281,-458.94964599609375,9,128.12699999999995,0.003997802734375
2642,-440.2961730957031,-440.2964782714844,9,129.15899999999993,0.00030517578125
2643,-494.92333984375,-494.9279479980469,9,130.099,0.004608154296875
2644,-348.96990966796875,-348.9723815917969,8,112.17199999999994,0.002471923828125
2645,-439.0811767578125,-439.081787109375,9,127.14299999999994,0.0006103515625
2646,-385.8842468261719,-385.88665771484375,9,122.16699999999993,0.002410888671875
2647,-424.22955322265625,-424.2294616699219,9,128.17099999999994,9.1552734375e-05
2648,-421.70977783203125,-421.7102355957031,9,124.13899999999994,0.000457763671875
2649,-436.6852722167969,-436.6842956542969,9,123.11099999999996,0.0009765625
2650,-416.7884521484375,-416.7899169921875,9,122.12699999999997,0.00146484375
2651,-417.9306335449219,-417.9256286621094,9,124.14299999999996,0.0050048828125
2652,-439.0660400390625,-439.0640869140625,9,127.14299999999994,0.001953125
2653,-484.7718200683594,-484.7720642089844,9,126.075,0.000244140625
2654,-403.0768127441406,-403.0796203613281,9,125.17099999999994,0.0028076171875
2655,-417.8149719238281,-417.8164978027344,9,124.14299999999996,0.00152587890625
2656,-437.8477478027344,-437.85064697265625,9,125.12699999999995,0.002899169921875
2657,-416.74859619140625,-416.7518310546875,9,122.12699999999997,0.00323486328125
2658,-401.94891357421875,-401.95098876953125,9,123.15499999999993,0.0020751953125
2659,-388.2959899902344,-388.2983093261719,9,126.19899999999991,0.0023193359375
2660,-458.9214172363281,-458.9228820800781,9,128.12699999999995,0.00146484375
2661,-474.9191589355469,-474.9222412109375,9,129.11499999999998,0.003082275390625
2662,-478.0399169921875,-478.0403747558594,9,128.10640316299998,0.000457763671875
2663,-460.1562805175781,-460.15740966796875,9,130.14299999999997,0.001129150390625
2664,-349.9332580566406,-349.9349060058594,9,120.19499999999992,0.00164794921875
2665,-437.78436279296875,-437.7857971191406,9,125.12699999999995,0.001434326171875
2666,-451.31353759765625,-451.3145751953125,9,128.135,0.00103759765625
2667,-461.371337890625,-461.37359619140625,9,132.159,0.00225830078125
2668,-439.0632629394531,-439.0656433105469,9,127.14299999999993,0.00238037109375
2669,-388.2601623535156,-388.2582092285156,9,126.19899999999991,0.001953125
2670,-345.6371765136719,-345.63861083984375,7,100.11699999999995,0.001434326171875
2671,-352.3216552734375,-352.3221130371094,9,124.2269999999999,0.000457763671875
2672,-416.7116394042969,-416.7124328613281,9,122.12699999999998,0.00079345703125
2673,-383.7439270019531,-383.7449951171875,8,112.12799999999996,0.001068115234375
2674,-455.170654296875,-455.1722717285156,9,128.13099999999997,0.001617431640625
2675,-423.012451171875,-423.0137634277344,9,126.15499999999993,0.001312255859375
2676,-403.14031982421875,-403.1412353515625,9,125.17099999999994,0.00091552734375
2677,-398.0811462402344,-398.0830383300781,9,123.15899999999995,0.00189208984375
2678,-363.90289306640625,-363.90411376953125,8,111.14399999999995,0.001220703125
2679,-382.043212890625,-382.0469970703125,9,122.17099999999995,0.0037841796875
2680,-345.6001281738281,-345.60040283203125,7,100.11699999999995,0.000274658203125
2681,-384.60595703125,-384.6053161621094,9,120.15099999999994,0.000640869140625
2682,-418.0723571777344,-418.0716552734375,9,124.14299999999996,0.000701904296875
2683,-385.8767395019531,-385.87615966796875,9,122.16699999999993,0.000579833984375
2684,-311.8385009765625,-311.8401794433594,8,108.18399999999993,0.001678466796875
2685,-475.0450134277344,-475.0473327636719,9,129.11499999999998,0.0023193359375
2686,-385.7953186035156,-385.79541015625,9,122.16699999999993,9.1552734375e-05
2687,-401.9179992675781,-401.91876220703125,9,123.15499999999994,0.000762939453125
2688,-403.08636474609375,-403.0877380371094,9,125.17099999999994,0.001373291015625
2689,-434.0670166015625,-434.0689697265625,9,125.13099999999997,0.001953125
2690,-365.0052795410156,-365.007568359375,8,113.15999999999994,0.002288818359375
2691,-400.9687194824219,-400.9700012207031,8,115.13199999999995,0.00128173828125
2692,-399.3499450683594,-399.35113525390625,9,125.17499999999994,0.001190185546875
2693,-403.1541748046875,-403.1548767089844,9,125.17099999999994,0.000701904296875
2694,-403.1908264160156,-403.1896667480469,9,125.17099999999994,0.00115966796875
2695,-383.69805908203125,-383.69940185546875,8,112.12799999999994,0.0013427734375
2696,-435.30401611328125,-435.3059387207031,9,127.14699999999995,0.001922607421875
2697,-418.379150390625,-418.3846740722656,8,112.08399999999997,0.005523681640625
2698,-351.175537109375,-351.1753234863281,9,122.21099999999991,0.000213623046875
2699,-377.5466613769531,-377.5496520996094,8,108.09999999999998,0.00299072265625
2700,-440.30712890625,-440.3084716796875,9,129.15899999999996,0.0013427734375
2701,-403.1530456542969,-403.1575622558594,9,125.17099999999994,0.0045166015625
2702,-375.3936462402344,-375.3938903808594,7,98.06099999999999,0.000244140625
2703,-458.9436950683594,-458.9489440917969,9,128.12699999999995,0.0052490234375
2704,-384.6520690917969,-384.6506042480469,9,120.15099999999994,0.00146484375
2705,-403.1505432128906,-403.1474609375,9,125.17099999999994,0.003082275390625
2706,-440.31402587890625,-440.3135986328125,9,129.15899999999993,0.00042724609375
2707,-385.87420654296875,-385.8730163574219,9,122.16699999999993,0.001190185546875
2708,-386.1573181152344,-386.157958984375,8,116.15999999999993,0.000640869140625
2709,-419.1885681152344,-419.1931457519531,9,126.15899999999993,0.00457763671875
2710,-364.69091796875,-364.69207763671875,9,119.16699999999994,0.00115966796875
2711,-437.8455505371094,-437.84515380859375,9,125.12699999999995,0.000396728515625
2712,-387.0745849609375,-387.0752258300781,9,124.18299999999992,0.000640869140625
2713,-421.7937316894531,-421.79486083984375,9,124.13899999999995,0.001129150390625
2714,-422.948486328125,-422.9480895996094,9,126.15499999999993,0.000396728515625
2715,-416.8213806152344,-416.8209533691406,9,122.12699999999995,0.00042724609375
2716,-383.7252502441406,-383.7241516113281,8,112.12799999999994,0.0010986328125
2717,-390.93927001953125,-390.9410095214844,8,111.10799999999998,0.001739501953125
2718,-346.56072998046875,-346.5596618652344,8,108.13999999999994,0.001068115234375
2719,-350.2030944824219,-350.2025146484375,8,114.18799999999992,0.000579833984375
2720,-400.70611572265625,-400.7043762207031,9,121.13899999999995,0.001739501953125
2721,-341.6292724609375,-341.6310119628906,8,106.12799999999997,0.001739501953125
2722,-437.79986572265625,-437.78961181640625,9,125.12699999999995,0.01025390625
2723,-349.99365234375,-349.995361328125,9,120.19499999999992,0.001708984375
2724,-432.92333984375,-432.926513671875,9,123.11499999999998,0.003173828125
2725,-401.012451171875,-401.01043701171875,8,115.13199999999996,0.00201416015625
2726,-421.8265075683594,-421.8263244628906,9,124.13899999999994,0.00018310546875
2727,-424.21527099609375,-424.2170715332031,9,128.17099999999994,0.001800537109375
2728,-367.1575012207031,-367.15826416015625,9,123.19899999999993,0.000762939453125
2729,-486.0704040527344,-486.0721740722656,9,128.09099999999998,0.00177001953125
2730,-437.8939208984375,-437.89093017578125,9,125.12699999999995,0.00299072265625
2731,-425.398681640625,-425.4003601074219,9,130.18699999999995,0.001678466796875
2732,-351.1709899902344,-351.1722106933594,9,122.21099999999991,0.001220703125
2733,-450.4931640625,-450.4964599609375,8,114.05999999999999,0.0032958984375
2734,-385.9090270996094,-385.9083251953125,9,122.16699999999993,0.000701904296875
2735,-399.8231506347656,-399.8232116699219,8,113.11599999999996,6.103515625e-05
2736,-452.8204345703125,-452.82098388671875,9,124.09899999999996,0.00054931640625
2737,-420.7099304199219,-420.7108459472656,9,122.12299999999995,0.00091552734375
2738,-404.3865051269531,-404.38958740234375,9,127.18699999999993,0.003082275390625
2739,-382.0486145019531,-382.048583984375,9,122.17099999999995,3.0517578125e-05
2740,-403.2005310058594,-403.20135498046875,9,125.17099999999994,0.000823974609375
2741,-453.9652099609375,-453.9677429199219,9,126.11499999999997,0.002532958984375
2742,-455.1087646484375,-455.1048278808594,9,128.13099999999997,0.003936767578125
2743,-471.2296142578125,-471.22906494140625,9,129.119,0.00054931640625
2744,-423.0149230957031,-423.0158996582031,9,126.15499999999993,0.0009765625
2745,-401.96575927734375,-401.96734619140625,9,123.15499999999994,0.0015869140625
2746,-455.1663818359375,-455.1656799316406,9,128.13099999999994,0.000701904296875
2747,-387.1045837402344,-387.1055908203125,9,124.18299999999992,0.001007080078125
2748,-460.1617431640625,-460.1617431640625,9,130.14299999999997,0.0
2749,-439.10992431640625,-439.1112365722656,9,127.14299999999993,0.001312255859375
2750,-346.62567138671875,-346.6249084472656,8,108.13999999999994,0.000762939453125
2751,-439.0997314453125,-439.0991516113281,9,127.14299999999994,0.000579833984375
2752,-401.9031677246094,-401.89910888671875,9,123.15499999999994,0.004058837890625
2753,-365.01885986328125,-365.01995849609375,8,113.15999999999994,0.0010986328125
2754,-352.3506774902344,-352.3498840332031,9,124.2269999999999,0.00079345703125
2755,-458.87701416015625,-458.8785095214844,9,128.12699999999995,0.001495361328125
2756,-439.14801025390625,-439.1481628417969,9,127.14299999999994,0.000152587890625
2757,-379.95819091796875,-379.9567565917969,8,112.13199999999995,0.001434326171875
2758,-343.9898376464844,-343.9880065917969,8,110.15999999999995,0.0018310546875
2759,-436.7134094238281,-436.70941162109375,9,123.11099999999996,0.003997802734375
2760,-440.2575988769531,-440.26007080078125,9,129.15899999999993,0.002471923828125
2761,-423.0028076171875,-423.00213623046875,9,126.15499999999993,0.00067138671875
2762,-349.9815673828125,-349.982177734375,9,120.19499999999992,0.0006103515625
2763,-417.9737854003906,-417.9749450683594,9,124.14299999999994,0.00115966796875
2764,-418.0027160644531,-418.0042724609375,9,124.14299999999994,0.001556396484375
2765,-394.4875183105469,-394.4891052246094,9,117.11099999999998,0.0015869140625
2766,-425.4037170410156,-425.4039611816406,9,130.18699999999995,0.000244140625
2767,-383.2581481933594,-383.2593078613281,9,124.18699999999993,0.00115966796875
2768,-460.16729736328125,-460.172119140625,9,130.14299999999997,0.00482177734375
2769,-475.0025634765625,-475.0016784667969,9,129.11499999999998,0.000885009765625
2770,-434.04229736328125,-434.04827880859375,9,125.13099999999996,0.0059814453125
2771,-425.43292236328125,-425.43438720703125,9,130.18699999999995,0.00146484375
2772,-419.2389831542969,-419.2386474609375,9,126.15899999999995,0.000335693359375
2773,-385.8770751953125,-385.8772888183594,9,122.16699999999993,0.000213623046875
2774,-423.0060729980469,-423.00787353515625,9,126.15499999999993,0.001800537109375
2775,-385.7834167480469,-385.7787780761719,9,122.16699999999993,0.004638671875
2776,-383.26104736328125,-383.2613830566406,9,124.18699999999994,0.000335693359375
2777,-421.7915344238281,-421.7920227050781,9,124.13899999999994,0.00048828125
2778,-401.8739013671875,-401.8746643066406,9,123.15499999999996,0.000762939453125
2779,-400.67474365234375,-400.6744689941406,9,121.13899999999995,0.000274658203125
2780,-380.09405517578125,-380.09710693359375,8,106.07999999999997,0.0030517578125
2781,-439.02801513671875,-439.0260925292969,9,127.14299999999994,0.001922607421875
2782,-440.29296875,-440.29083251953125,9,129.15899999999996,0.00213623046875
2783,-420.57489013671875,-420.5744323730469,9,122.12299999999995,0.000457763671875
2784,-352.3932800292969,-352.3960876464844,9,124.2269999999999,0.0028076171875
2785,-438.97943115234375,-438.978271484375,9,127.14299999999993,0.00115966796875
2786,-363.8205261230469,-363.8204650878906,8,111.14399999999995,6.103515625e-05
2787,-403.1570739746094,-403.1604919433594,9,125.17099999999994,0.00341796875
2788,-417.9920654296875,-417.99310302734375,9,124.14299999999996,0.00103759765625
2789,-388.2567443847656,-388.2555847167969,9,126.19899999999991,0.00115966796875
2790,-455.1448059082031,-455.14984130859375,9,128.13099999999994,0.005035400390625
2791,-363.83233642578125,-363.8321228027344,8,111.14399999999993,0.000213623046875
