timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz]
2023/04/15 12:51:17.606, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.58 W, 55, 1860 MHz
2023/04/15 12:51:18.608, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.45 W, 55, 1860 MHz
2023/04/15 12:51:19.609, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 131.87 W, 56, 1860 MHz
2023/04/15 12:51:20.611, 20 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 147.12 W, 56, 1860 MHz
2023/04/15 12:51:21.614, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 147.42 W, 56, 1860 MHz
2023/04/15 12:51:22.615, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 140.30 W, 56, 1860 MHz
2023/04/15 12:51:23.617, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.56 W, 55, 1860 MHz
2023/04/15 12:51:24.619, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.40 W, 55, 1860 MHz
2023/04/15 12:51:25.621, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.36 W, 55, 1860 MHz
2023/04/15 12:51:26.623, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.24 W, 55, 1860 MHz
2023/04/15 12:51:27.625, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.70 W, 55, 1860 MHz
2023/04/15 12:51:28.627, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.33 W, 55, 1860 MHz
2023/04/15 12:51:29.629, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.54 W, 55, 1860 MHz
2023/04/15 12:51:30.631, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.27 W, 55, 1860 MHz
2023/04/15 12:51:31.633, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.58 W, 55, 1860 MHz
2023/04/15 12:51:32.634, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.17 W, 55, 1860 MHz
2023/04/15 12:51:33.636, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.84 W, 55, 1860 MHz
2023/04/15 12:51:34.639, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.85 W, 55, 1860 MHz
2023/04/15 12:51:35.641, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.21 W, 55, 1860 MHz
2023/04/15 12:51:36.643, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.64 W, 55, 1860 MHz
2023/04/15 12:51:37.645, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.60 W, 55, 1860 MHz
2023/04/15 12:51:38.647, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.33 W, 55, 1860 MHz
2023/04/15 12:51:39.649, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.41 W, 55, 1860 MHz
2023/04/15 12:51:40.651, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.29 W, 55, 1860 MHz
2023/04/15 12:51:41.653, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.14 W, 55, 1860 MHz
2023/04/15 12:51:42.654, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.19 W, 55, 1860 MHz
2023/04/15 12:51:43.656, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.31 W, 55, 1860 MHz
2023/04/15 12:51:44.658, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.36 W, 55, 1860 MHz
2023/04/15 12:51:45.660, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.26 W, 55, 1860 MHz
2023/04/15 12:51:46.662, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.09 W, 55, 1860 MHz
2023/04/15 12:51:47.663, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.59 W, 55, 1860 MHz
2023/04/15 12:51:48.665, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 128.92 W, 55, 1860 MHz
2023/04/15 12:51:49.667, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.42 W, 55, 1860 MHz
2023/04/15 12:51:50.669, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.45 W, 55, 1860 MHz
2023/04/15 12:51:51.671, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.66 W, 55, 1860 MHz
2023/04/15 12:51:52.673, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.85 W, 55, 1860 MHz
2023/04/15 12:51:53.676, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.58 W, 55, 1860 MHz
2023/04/15 12:51:54.678, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.62 W, 55, 1860 MHz
2023/04/15 12:51:55.680, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.04 W, 55, 1860 MHz
2023/04/15 12:51:56.682, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.13 W, 55, 1860 MHz
2023/04/15 12:51:57.684, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.57 W, 55, 1860 MHz
2023/04/15 12:51:58.686, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.72 W, 55, 1860 MHz
2023/04/15 12:51:59.688, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.77 W, 55, 1860 MHz
2023/04/15 12:52:00.690, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.75 W, 55, 1860 MHz
2023/04/15 12:52:01.693, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.71 W, 55, 1860 MHz
2023/04/15 12:52:02.696, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.95 W, 55, 1860 MHz
2023/04/15 12:52:03.698, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.35 W, 55, 1860 MHz
2023/04/15 12:52:04.700, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.55 W, 55, 1860 MHz
2023/04/15 12:52:05.702, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.89 W, 55, 1860 MHz
2023/04/15 12:52:06.704, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.61 W, 55, 1860 MHz
2023/04/15 12:52:07.706, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.54 W, 55, 1860 MHz
2023/04/15 12:52:08.709, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.55 W, 55, 1860 MHz
2023/04/15 12:52:09.711, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.32 W, 55, 1860 MHz
2023/04/15 12:52:10.713, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.65 W, 55, 1860 MHz
2023/04/15 12:52:11.716, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.58 W, 55, 1860 MHz
2023/04/15 12:52:12.718, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.19 W, 55, 1860 MHz
2023/04/15 12:52:13.720, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.33 W, 55, 1860 MHz
2023/04/15 12:52:14.722, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.20 W, 55, 1860 MHz
2023/04/15 12:52:15.725, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.46 W, 55, 1860 MHz
2023/04/15 12:52:16.727, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.53 W, 55, 1860 MHz
2023/04/15 12:52:17.729, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 128.92 W, 55, 1860 MHz
2023/04/15 12:52:18.732, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.12 W, 55, 1860 MHz
2023/04/15 12:52:19.734, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.43 W, 55, 1860 MHz
2023/04/15 12:52:20.736, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.49 W, 55, 1860 MHz
2023/04/15 12:52:21.739, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.57 W, 55, 1860 MHz
2023/04/15 12:52:22.741, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.21 W, 55, 1860 MHz
2023/04/15 12:52:23.742, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.19 W, 55, 1860 MHz
2023/04/15 12:52:24.744, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.46 W, 55, 1860 MHz
2023/04/15 12:52:25.746, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.36 W, 55, 1860 MHz
2023/04/15 12:52:26.747, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 128.99 W, 55, 1860 MHz
2023/04/15 12:52:27.749, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.37 W, 55, 1860 MHz
2023/04/15 12:52:28.750, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.61 W, 55, 1860 MHz
2023/04/15 12:52:29.751, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.64 W, 55, 1860 MHz
2023/04/15 12:52:30.753, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.52 W, 55, 1860 MHz
2023/04/15 12:52:31.754, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.44 W, 55, 1860 MHz
2023/04/15 12:52:32.756, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 128.97 W, 55, 1860 MHz
2023/04/15 12:52:33.757, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.54 W, 55, 1860 MHz
2023/04/15 12:52:34.759, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 135.91 W, 56, 1860 MHz
2023/04/15 12:52:35.761, 20 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.35 W, 56, 1860 MHz
2023/04/15 12:52:36.762, 18 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.22 W, 56, 1860 MHz
2023/04/15 12:52:37.763, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 133.60 W, 55, 1860 MHz
2023/04/15 12:52:38.765, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.71 W, 55, 1860 MHz
2023/04/15 12:52:39.766, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.55 W, 55, 1860 MHz
2023/04/15 12:52:40.768, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.31 W, 55, 1860 MHz
2023/04/15 12:52:41.769, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.33 W, 55, 1860 MHz
2023/04/15 12:52:42.771, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.82 W, 55, 1860 MHz
2023/04/15 12:52:43.772, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.41 W, 55, 1860 MHz
2023/04/15 12:52:44.774, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.71 W, 55, 1860 MHz
2023/04/15 12:52:45.776, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.71 W, 55, 1860 MHz
2023/04/15 12:52:46.778, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.70 W, 55, 1860 MHz
2023/04/15 12:52:47.780, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.54 W, 55, 1860 MHz
2023/04/15 12:52:48.781, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.99 W, 55, 1860 MHz
2023/04/15 12:52:49.783, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.82 W, 55, 1860 MHz
2023/04/15 12:52:50.786, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.69 W, 55, 1860 MHz
2023/04/15 12:52:51.787, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 125.86 W, 55, 1860 MHz
2023/04/15 12:52:52.789, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.45 W, 55, 1860 MHz
2023/04/15 12:52:53.791, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.62 W, 55, 1860 MHz
2023/04/15 12:52:54.792, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.73 W, 55, 1860 MHz
2023/04/15 12:52:55.794, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.82 W, 55, 1860 MHz
2023/04/15 12:52:56.795, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.85 W, 55, 1860 MHz
2023/04/15 12:52:57.797, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.81 W, 55, 1860 MHz
2023/04/15 12:52:58.798, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.75 W, 55, 1860 MHz
2023/04/15 12:52:59.800, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.58 W, 55, 1860 MHz
2023/04/15 12:53:00.802, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.42 W, 55, 1860 MHz
2023/04/15 12:53:01.803, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.34 W, 55, 1860 MHz
2023/04/15 12:53:02.805, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 127.07 W, 55, 1860 MHz
2023/04/15 12:53:03.806, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.13 W, 55, 1860 MHz
2023/04/15 12:53:04.808, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.46 W, 55, 1860 MHz
2023/04/15 12:53:05.810, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.54 W, 55, 1860 MHz
2023/04/15 12:53:06.812, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.53 W, 55, 1860 MHz
2023/04/15 12:53:07.814, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.43 W, 55, 1860 MHz
2023/04/15 12:53:08.816, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.01 W, 55, 1860 MHz
2023/04/15 12:53:09.817, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.58 W, 55, 1860 MHz
2023/04/15 12:53:10.819, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.71 W, 55, 1860 MHz
2023/04/15 12:53:11.821, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.39 W, 55, 1860 MHz
2023/04/15 12:53:12.823, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.63 W, 55, 1860 MHz
2023/04/15 12:53:13.824, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.71 W, 55, 1860 MHz
2023/04/15 12:53:14.826, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.75 W, 55, 1860 MHz
2023/04/15 12:53:15.835, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.86 W, 55, 1860 MHz
2023/04/15 12:53:16.836, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.50 W, 55, 1860 MHz
2023/04/15 12:53:17.838, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 128.69 W, 55, 1860 MHz
2023/04/15 12:53:18.840, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.10 W, 55, 1860 MHz
2023/04/15 12:53:19.841, 7 %, 3 %, 24576 MiB, 23327 MiB, 940 MiB, 129.66 W, 55, 1860 MHz
2023/04/15 12:53:20.843, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.57 W, 55, 1860 MHz
2023/04/15 12:53:21.845, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.52 W, 55, 1860 MHz
2023/04/15 12:53:22.848, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.57 W, 55, 1860 MHz
2023/04/15 12:53:23.849, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.40 W, 55, 1860 MHz
2023/04/15 12:53:24.851, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.23 W, 55, 1860 MHz
2023/04/15 12:53:25.853, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 128.67 W, 55, 1860 MHz
2023/04/15 12:53:26.855, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.45 W, 55, 1860 MHz
2023/04/15 12:53:27.857, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.37 W, 55, 1860 MHz
2023/04/15 12:53:28.859, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.42 W, 55, 1860 MHz
2023/04/15 12:53:29.861, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.46 W, 55, 1860 MHz
2023/04/15 12:53:30.863, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.66 W, 55, 1860 MHz
2023/04/15 12:53:31.865, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.20 W, 55, 1860 MHz
2023/04/15 12:53:32.867, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 128.98 W, 55, 1860 MHz
2023/04/15 12:53:33.869, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.35 W, 55, 1860 MHz
2023/04/15 12:53:34.872, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.56 W, 55, 1860 MHz
2023/04/15 12:53:35.873, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.64 W, 55, 1860 MHz
2023/04/15 12:53:36.875, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.54 W, 55, 1860 MHz
2023/04/15 12:53:37.877, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.52 W, 55, 1860 MHz
2023/04/15 12:53:38.880, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.68 W, 55, 1860 MHz
2023/04/15 12:53:39.882, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.37 W, 55, 1860 MHz
2023/04/15 12:53:40.884, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 128.79 W, 55, 1860 MHz
2023/04/15 12:53:41.886, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 128.54 W, 55, 1860 MHz
2023/04/15 12:53:42.888, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.23 W, 55, 1860 MHz
2023/04/15 12:53:43.890, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.29 W, 55, 1860 MHz
2023/04/15 12:53:44.892, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.09 W, 55, 1860 MHz
2023/04/15 12:53:45.894, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.17 W, 55, 1860 MHz
2023/04/15 12:53:46.897, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.37 W, 55, 1860 MHz
2023/04/15 12:53:47.899, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.60 W, 55, 1860 MHz
2023/04/15 12:53:48.901, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 128.88 W, 55, 1860 MHz
2023/04/15 12:53:49.903, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 135.49 W, 56, 1860 MHz
2023/04/15 12:53:50.905, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.38 W, 56, 1860 MHz
2023/04/15 12:53:51.908, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.24 W, 56, 1860 MHz
2023/04/15 12:53:52.910, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 133.84 W, 55, 1860 MHz
2023/04/15 12:53:53.912, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.76 W, 55, 1860 MHz
2023/04/15 12:53:54.915, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.88 W, 55, 1860 MHz
2023/04/15 12:53:55.918, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.86 W, 55, 1860 MHz
2023/04/15 12:53:56.920, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.83 W, 55, 1860 MHz
2023/04/15 12:53:57.922, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.36 W, 55, 1860 MHz
2023/04/15 12:53:58.924, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.71 W, 55, 1860 MHz
2023/04/15 12:53:59.926, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.61 W, 55, 1860 MHz
2023/04/15 12:54:00.928, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.49 W, 55, 1860 MHz
2023/04/15 12:54:01.930, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.36 W, 55, 1860 MHz
2023/04/15 12:54:02.933, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.50 W, 55, 1860 MHz
2023/04/15 12:54:03.936, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.73 W, 55, 1860 MHz
2023/04/15 12:54:04.938, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.89 W, 55, 1860 MHz
2023/04/15 12:54:05.940, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.82 W, 55, 1860 MHz
2023/04/15 12:54:06.942, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 125.70 W, 55, 1860 MHz
2023/04/15 12:54:07.944, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.82 W, 55, 1860 MHz
2023/04/15 12:54:08.947, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.21 W, 55, 1860 MHz
2023/04/15 12:54:09.949, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.04 W, 55, 1860 MHz
2023/04/15 12:54:10.951, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.04 W, 55, 1860 MHz
2023/04/15 12:54:11.953, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.04 W, 55, 1860 MHz
2023/04/15 12:54:12.955, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.02 W, 55, 1860 MHz
2023/04/15 12:54:13.957, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.93 W, 55, 1860 MHz
2023/04/15 12:54:14.959, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.89 W, 55, 1860 MHz
2023/04/15 12:54:15.961, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 123.92 W, 55, 1860 MHz
2023/04/15 12:54:16.964, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.22 W, 55, 1860 MHz
2023/04/15 12:54:17.966, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.59 W, 55, 1860 MHz
2023/04/15 12:54:18.969, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.50 W, 55, 1860 MHz
2023/04/15 12:54:19.971, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.65 W, 55, 1860 MHz
2023/04/15 12:54:20.972, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.29 W, 55, 1860 MHz
2023/04/15 12:54:21.974, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.45 W, 55, 1860 MHz
2023/04/15 12:54:22.975, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 128.83 W, 55, 1860 MHz
2023/04/15 12:54:23.976, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.29 W, 55, 1860 MHz
2023/04/15 12:54:24.978, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.88 W, 55, 1860 MHz
2023/04/15 12:54:25.979, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.51 W, 55, 1860 MHz
2023/04/15 12:54:26.980, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.44 W, 55, 1860 MHz
2023/04/15 12:54:27.982, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.72 W, 55, 1860 MHz
2023/04/15 12:54:28.984, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.55 W, 55, 1860 MHz
2023/04/15 12:54:29.986, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.43 W, 55, 1860 MHz
2023/04/15 12:54:30.987, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 128.98 W, 55, 1860 MHz
2023/04/15 12:54:31.989, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.71 W, 55, 1860 MHz
2023/04/15 12:54:32.990, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.61 W, 55, 1860 MHz
2023/04/15 12:54:33.992, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.84 W, 55, 1860 MHz
2023/04/15 12:54:34.993, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.80 W, 55, 1860 MHz
2023/04/15 12:54:35.994, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.81 W, 55, 1860 MHz
2023/04/15 12:54:36.996, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.84 W, 55, 1860 MHz
2023/04/15 12:54:37.997, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.82 W, 55, 1860 MHz
2023/04/15 12:54:38.999, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.83 W, 55, 1860 MHz
2023/04/15 12:54:40.001, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.01 W, 55, 1860 MHz
2023/04/15 12:54:41.008, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.51 W, 55, 1860 MHz
2023/04/15 12:54:42.009, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.74 W, 55, 1860 MHz
2023/04/15 12:54:43.011, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.61 W, 55, 1860 MHz
2023/04/15 12:54:44.012, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.58 W, 55, 1860 MHz
2023/04/15 12:54:45.014, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.61 W, 55, 1860 MHz
2023/04/15 12:54:46.015, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.57 W, 55, 1860 MHz
2023/04/15 12:54:47.017, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.51 W, 55, 1860 MHz
