,true_energy,pred_energy,num_heavy_atoms,molecule_mass
1596,-421.7801818847656,-421.8529968261719,9,124.13899999999994
1597,-383.7757568359375,-383.7876892089844,8,112.12799999999994
1598,-396.9238586425781,-396.994873046875,9,121.14299999999996
1599,-440.3448181152344,-440.35333251953125,9,129.15899999999996
1600,-421.8059387207031,-421.8554992675781,9,124.13899999999994
1601,-423.0169372558594,-423.0716552734375,9,126.15499999999993
1602,-384.6146545410156,-384.69476318359375,9,120.15099999999994
1603,-401.94207763671875,-401.995849609375,9,123.15499999999994
1604,-439.0718688964844,-439.10821533203125,9,127.14299999999994
1605,-399.3841247558594,-399.44342041015625,9,125.17499999999994
1606,-382.0683288574219,-382.0954895019531,9,122.17099999999995
1607,-313.0498352050781,-313.1061096191406,8,110.19999999999992
1608,-458.9962463378906,-459.0177307128906,9,128.12699999999995
1609,-439.0893859863281,-439.1162414550781,9,127.14299999999994
1610,-458.95269775390625,-459.0155334472656,9,128.12699999999995
1611,-433.0716552734375,-433.1473693847656,8,117.10799999999998
1612,-401.90374755859375,-401.9730529785156,9,123.15499999999994
1613,-455.117919921875,-455.18951416015625,9,128.13099999999994
1614,-422.97882080078125,-423.0523376464844,9,126.15499999999993
1615,-387.00579833984375,-387.1121520996094,9,124.18299999999992
1616,-387.0648498535156,-387.1045227050781,9,124.18299999999992
1617,-419.18914794921875,-419.2621765136719,9,126.15899999999995
1618,-417.9539489746094,-418.03204345703125,9,124.14299999999996
1619,-383.2611389160156,-383.2842102050781,9,124.18699999999994
1620,-380.84014892578125,-380.9128723144531,9,120.15499999999996
1621,-472.7078857421875,-472.7345886230469,9,125.08299999999996
1622,-455.12371826171875,-455.16168212890625,9,128.13099999999994
1623,-383.6624450683594,-383.7356872558594,8,112.12799999999994
1624,-347.762939453125,-347.7802734375,8,110.15599999999993
1625,-440.2906799316406,-440.34124755859375,9,129.15899999999996
1626,-437.8802185058594,-437.9523620605469,9,125.12699999999995
1627,-403.07366943359375,-403.132568359375,9,125.17099999999994
1628,-403.11181640625,-403.15948486328125,9,125.17099999999995
1629,-453.9483947753906,-453.998779296875,9,126.11499999999997
1630,-352.3369140625,-352.3902282714844,9,124.2269999999999
1631,-400.63079833984375,-400.7027282714844,9,121.13899999999995
1632,-455.18548583984375,-455.2162170410156,9,128.13099999999994
1633,-431.4266052246094,-431.47601318359375,9,127.15099999999997
1634,-424.2163391113281,-424.2935485839844,9,128.17099999999994
1635,-454.0122985839844,-454.03192138671875,9,126.11499999999995
1636,-439.08489990234375,-439.1374206542969,9,127.14299999999993
1637,-414.1732177734375,-414.2272033691406,9,124.14699999999996
1638,-387.08929443359375,-387.1348876953125,9,124.18299999999992
1639,-403.18017578125,-403.17169189453125,9,125.17099999999994
1640,-456.37298583984375,-456.4375305175781,9,130.147
1641,-403.10821533203125,-403.14794921875,9,125.17099999999994
1642,-385.82647705078125,-385.8821105957031,9,122.16699999999993
1643,-357.6275329589844,-357.66571044921875,8,107.11599999999997
1644,-415.3864440917969,-415.4178161621094,9,126.16299999999995
1645,-401.90203857421875,-401.9385681152344,9,123.15499999999994
1646,-415.59600830078125,-415.6349792480469,9,120.11099999999998
1647,-380.906982421875,-380.9250183105469,9,120.15499999999994
1648,-388.2516784667969,-388.3226013183594,9,126.19899999999991
1649,-420.64251708984375,-420.66009521484375,9,122.12299999999995
1650,-399.36187744140625,-399.40313720703125,9,125.17499999999994
1651,-401.8693542480469,-401.9364929199219,9,123.15499999999994
1652,-458.9487609863281,-458.99176025390625,9,128.12699999999995
1653,-422.9259033203125,-423.0086975097656,9,126.15499999999993
1654,-399.7784118652344,-399.8151550292969,8,113.11599999999996
1655,-453.9927062988281,-454.0080261230469,9,126.11499999999997
1656,-385.8487854003906,-385.90509033203125,9,122.16699999999993
1657,-403.16571044921875,-403.2051086425781,9,125.17099999999994
1658,-401.9293212890625,-401.9549255371094,9,123.15499999999994
1659,-388.2890625,-388.3367614746094,9,126.19899999999993
1660,-401.91717529296875,-401.9533996582031,9,123.15499999999994
1661,-453.94049072265625,-453.9938659667969,9,126.11499999999997
1662,-399.76702880859375,-399.8379211425781,8,113.11599999999996
1663,-439.0968017578125,-439.16143798828125,9,127.14299999999994
1664,-437.8412780761719,-437.9091491699219,9,125.12699999999994
1665,-460.1343078613281,-460.1986389160156,9,130.14299999999997
1666,-453.9349365234375,-453.97613525390625,9,126.11499999999997
1667,-401.86688232421875,-401.9425048828125,9,123.15499999999994
1668,-415.41046142578125,-415.4591369628906,9,126.16299999999995
1669,-398.0660400390625,-398.1192321777344,9,123.15899999999995
1670,-475.04046630859375,-475.09295654296875,9,129.11499999999998
1671,-420.55206298828125,-420.61798095703125,9,122.12299999999996
1672,-398.11932373046875,-398.1540832519531,9,123.15899999999993
1673,-475.03973388671875,-475.082763671875,9,129.11499999999998
1674,-439.0522766113281,-439.0893859863281,9,127.14299999999994
1675,-423.07354736328125,-423.09979248046875,9,126.15499999999993
1676,-417.9739990234375,-418.0386657714844,9,124.14299999999994
1677,-396.9296569824219,-396.9638671875,9,121.14299999999996
1678,-439.05877685546875,-439.11138916015625,9,127.14299999999993
1679,-368.4454040527344,-368.4816589355469,9,125.21499999999992
1680,-425.4201354980469,-425.4632568359375,9,130.18699999999995
1681,-424.2311096191406,-424.2695617675781,9,128.17099999999994
1682,-491.08349609375,-491.1455993652344,9,130.103
1683,-434.081787109375,-434.1340026855469,9,125.13099999999999
1684,-387.1250915527344,-387.1213684082031,9,124.18299999999992
1685,-437.91412353515625,-437.9492492675781,9,125.12699999999994
1686,-466.2027587890625,-466.2449035644531,9,127.10699999999999
1687,-436.6795654296875,-436.7187194824219,9,123.11099999999996
1688,-350.18963623046875,-350.2551574707031,8,114.18799999999992
1689,-404.3078308105469,-404.3717346191406,9,127.18699999999994
1690,-419.1758117675781,-419.2237854003906,9,126.15899999999995
1691,-384.9019470214844,-384.9646301269531,8,114.14399999999993
1692,-424.22674560546875,-424.2760314941406,9,128.17099999999994
1693,-387.04217529296875,-387.10223388671875,9,124.18299999999992
1694,-414.15618896484375,-414.18621826171875,9,124.14699999999996
1695,-424.22442626953125,-424.2857666015625,9,128.17099999999994
1696,-383.42681884765625,-383.45892333984375,9,118.13499999999995
1697,-475.00225830078125,-475.0455627441406,9,129.11499999999998
1698,-405.584228515625,-405.6461486816406,9,129.20299999999992
1699,-379.69512939453125,-379.72296142578125,9,118.13899999999997
1700,-424.22442626953125,-424.2794189453125,9,128.17099999999994
1701,-401.9592590332031,-401.98834228515625,9,123.15499999999993
1702,-311.8606262207031,-311.9027404785156,8,108.18399999999993
1703,-387.0357666015625,-387.10894775390625,9,124.18299999999994
1704,-415.8865661621094,-415.9545593261719,8,114.10399999999996
1705,-344.4364929199219,-344.5020751953125,7,98.10099999999996
1706,-404.3456115722656,-404.3981628417969,9,127.18699999999991
1707,-367.2341003417969,-367.2660827636719,9,123.19899999999993
1708,-455.11444091796875,-455.16583251953125,9,128.13099999999997
1709,-441.4498596191406,-441.52264404296875,9,131.17499999999998
1710,-394.77642822265625,-394.84002685546875,8,111.10399999999997
1711,-327.9042053222656,-327.9400939941406,8,109.17199999999993
1712,-432.91943359375,-432.93017578125,9,123.11499999999997
1713,-439.0296936035156,-439.1209716796875,9,127.14299999999994
1714,-403.11688232421875,-403.14471435546875,9,125.17099999999994
1715,-476.2507629394531,-476.2568664550781,9,131.131
1716,-382.0458679199219,-382.1004333496094,9,122.17099999999995
1717,-435.4940185546875,-435.5181884765625,9,121.09499999999996
1718,-458.859375,-458.96295166015625,9,128.12699999999995
1719,-385.8767395019531,-385.8775939941406,9,122.16699999999993
1720,-455.15924072265625,-455.17242431640625,9,128.13099999999997
1721,-422.9930114746094,-423.053955078125,9,126.15499999999993
1722,-421.80792236328125,-421.8428649902344,9,124.13899999999995
1723,-380.8150329589844,-380.87432861328125,9,120.15499999999994
1724,-329.081787109375,-329.1571044921875,8,111.18799999999992
1725,-420.5643005371094,-420.6568298339844,9,122.12299999999995
1726,-437.7965393066406,-437.887939453125,9,125.12699999999995
1727,-363.7915954589844,-363.84442138671875,8,111.14399999999993
1728,-400.6837158203125,-400.77313232421875,9,121.13899999999995
1729,-439.06414794921875,-439.1136169433594,9,127.14299999999994
1730,-486.0668029785156,-486.1011657714844,9,128.09099999999998
1731,-437.87701416015625,-437.9149475097656,9,125.12699999999995
1732,-387.0621643066406,-387.10919189453125,9,124.18299999999992
1733,-424.1761169433594,-424.2473449707031,9,128.17099999999994
1734,-401.85791015625,-401.90655517578125,9,123.15499999999994
1735,-348.6741027832031,-348.72113037109375,9,118.17899999999993
1736,-400.94598388671875,-401.0013122558594,8,115.13199999999995
1737,-413.01019287109375,-413.0313720703125,9,122.13099999999997
1738,-461.9428405761719,-461.9993591308594,9,127.11840316299995
1739,-348.0530700683594,-348.1026611328125,7,104.14899999999993
1740,-457.7236633300781,-457.78253173828125,9,126.11099999999995
1741,-424.1985168457031,-424.2210998535156,9,128.17099999999994
1742,-306.3471984863281,-306.403564453125,6,86.08999999999996
1743,-457.7305603027344,-457.76348876953125,9,126.11099999999996
1744,-424.2350158691406,-424.2731628417969,9,128.17099999999994
1745,-429.049072265625,-429.10125732421875,9,123.11899999999997
1746,-439.1353454589844,-439.1371154785156,9,127.14299999999994
1747,-382.00128173828125,-382.07861328125,9,122.17099999999995
1748,-401.9712829589844,-401.99700927734375,9,123.15499999999994
1749,-387.0682067871094,-387.1210632324219,9,124.18299999999992
1750,-460.1904296875,-460.23992919921875,9,130.14299999999997
1751,-564.3715209960938,-564.40478515625,9,138.09320948900006
1752,-403.1471252441406,-403.1944274902344,9,125.17099999999994
1753,-491.12664794921875,-491.1578674316406,9,130.10299999999998
1754,-409.6221008300781,-409.6566467285156,8,110.076
1755,-403.1756591796875,-403.1713562011719,9,125.17099999999994
1756,-401.91815185546875,-401.955810546875,9,123.15499999999994
1757,-361.7148132324219,-361.7481384277344,7,101.10499999999996
1758,-387.1150207519531,-387.16259765625,9,124.18299999999992
1759,-382.4111633300781,-382.5440673828125,8,110.11199999999995
1760,-439.0667419433594,-439.1275329589844,9,127.14299999999994
1761,-439.0423889160156,-439.0838623046875,9,127.14299999999994
1762,-460.1592102050781,-460.1914367675781,9,130.14299999999997
1763,-387.05584716796875,-387.11956787109375,9,124.18299999999992
1764,-307.53448486328125,-307.5977478027344,6,88.10599999999995
1765,-493.99151611328125,-494.07440185546875,9,129.094403163
1766,-327.8729553222656,-327.9259338378906,8,109.17199999999994
1767,-440.2773742675781,-440.3100891113281,9,129.15899999999996
1768,-382.46063232421875,-382.5350036621094,8,110.11199999999995
1769,-466.1543884277344,-466.21649169921875,9,127.10699999999997
1770,-458.9808349609375,-459.01568603515625,9,128.12699999999995
1771,-362.6692810058594,-362.70428466796875,8,109.12799999999996
1772,-272.5666198730469,-272.6189880371094,7,94.15699999999994
1773,-422.8839111328125,-423.0340576171875,9,126.15499999999993
1774,-460.15155029296875,-460.18896484375,9,130.14299999999997
1775,-457.6542663574219,-457.7709045410156,9,126.11099999999995
1776,-387.0686950683594,-387.10955810546875,9,124.18299999999992
1777,-448.8665771484375,-448.9909973144531,9,124.10299999999998
1778,-458.9225769042969,-458.9861755371094,9,128.12699999999995
1779,-418.0784912109375,-418.0953674316406,9,124.14299999999996
1780,-403.1484375,-403.17657470703125,9,125.17099999999992
1781,-365.9369812011719,-365.96990966796875,9,121.18299999999994
1782,-387.04248046875,-387.1072692871094,9,124.18299999999992
1783,-419.1272277832031,-419.2128601074219,9,126.15899999999995
1784,-404.3172302246094,-404.3601379394531,9,127.18699999999993
1785,-350.20550537109375,-350.2657775878906,8,114.18799999999992
1786,-347.7933349609375,-347.8463134765625,8,110.15599999999993
1787,-314.27374267578125,-314.3233947753906,8,112.21599999999991
1788,-401.9042053222656,-401.9773254394531,9,123.15499999999994
1789,-387.0804443359375,-387.1016540527344,9,124.18299999999992
1790,-403.0909729003906,-403.1222229003906,9,125.17099999999992
1791,-385.9284362792969,-385.9489440917969,9,122.16699999999993
1792,-416.8569030761719,-416.8844909667969,9,122.12699999999997
1793,-521.8968505859375,-521.9547729492188,9,131.08180632600002
1794,-364.78485107421875,-364.8217468261719,9,119.16699999999993
1795,-352.3692932128906,-352.4200134277344,9,124.2269999999999
1796,-401.90069580078125,-401.91937255859375,9,123.15499999999994
1797,-424.1815490722656,-424.23101806640625,9,128.17099999999994
1798,-437.85198974609375,-437.9144592285156,9,125.12699999999995
1799,-383.30206298828125,-383.3065490722656,9,124.18699999999994
1800,-419.19134521484375,-419.2490539550781,9,126.15899999999993
1801,-473.8689880371094,-473.92138671875,9,127.09899999999996
1802,-415.922119140625,-415.9449157714844,8,114.10399999999996
1803,-422.96844482421875,-423.02410888671875,9,126.15499999999993
1804,-325.4952392578125,-325.542236328125,8,105.13999999999994
1805,-486.04888916015625,-486.0714111328125,9,128.09099999999998
1806,-349.92803955078125,-349.9687805175781,9,120.19499999999992
1807,-363.77313232421875,-363.8348083496094,8,111.14399999999995
1808,-424.25006103515625,-424.2743835449219,9,128.17099999999994
1809,-460.1703796386719,-460.2249755859375,9,130.14299999999997
1810,-358.7979431152344,-358.8455810546875,8,109.13199999999996
1811,-423.0578918457031,-423.0859375,9,126.15499999999993
1812,-403.12518310546875,-403.1489562988281,9,125.17099999999994
1813,-414.21600341796875,-414.2535705566406,9,124.14699999999996
1814,-471.23486328125,-471.2550354003906,9,129.119
1815,-441.4474182128906,-441.52545166015625,9,131.17499999999998
1816,-440.3003845214844,-440.3499450683594,9,129.15899999999996
1817,-399.37109375,-399.42498779296875,9,125.17499999999994
1818,-403.1263427734375,-403.1631774902344,9,125.17099999999994
1819,-432.9196472167969,-432.9626159667969,9,123.11499999999997
1820,-346.5707702636719,-346.6325378417969,8,108.13999999999994
1821,-369.5893249511719,-369.64508056640625,9,127.2309999999999
1822,-476.2322998046875,-476.2608947753906,9,131.131
1823,-398.1156005859375,-398.1897888183594,9,123.15899999999995
1824,-396.99072265625,-396.9919738769531,9,121.14299999999997
1825,-468.773681640625,-468.79498291015625,9,125.08699999999999
1826,-418.02740478515625,-418.04913330078125,9,124.14299999999994
1827,-423.0560302734375,-423.0826721191406,9,126.15499999999994
1828,-439.1128845214844,-439.1575927734375,9,127.14299999999993
1829,-401.9300231933594,-401.97857666015625,9,123.15499999999994
1830,-400.7119445800781,-400.7567138671875,9,121.13899999999995
1831,-389.4813537597656,-389.5322570800781,9,128.21499999999992
1832,-420.6188659667969,-420.62158203125,9,122.12299999999996
1833,-388.2939758300781,-388.3219909667969,9,126.19899999999991
1834,-476.2637023925781,-476.281982421875,9,131.13099999999997
1835,-325.426513671875,-325.4898376464844,8,105.13999999999996
1836,-440.3031921386719,-440.34637451171875,9,129.15899999999996
1837,-364.8030700683594,-364.8505554199219,9,119.16699999999994
1838,-416.7270202636719,-416.78668212890625,9,122.12699999999995
1839,-453.994140625,-453.98907470703125,9,126.11499999999995
1840,-362.57208251953125,-362.6651916503906,8,109.12799999999996
1841,-455.1415100097656,-455.21417236328125,9,128.13099999999997
1842,-474.9830322265625,-475.0359802246094,9,129.11499999999998
1843,-437.7868957519531,-437.84051513671875,9,125.12699999999995
1844,-303.4237365722656,-303.4888000488281,7,94.11699999999996
1845,-384.90484619140625,-384.96759033203125,8,114.14399999999993
1846,-387.0843811035156,-387.1252136230469,9,124.18299999999992
1847,-403.12640380859375,-403.1653137207031,9,125.17099999999994
1848,-349.9497375488281,-349.98760986328125,9,120.19499999999992
1849,-387.0967102050781,-387.1349182128906,9,124.18299999999992
1850,-438.9704895019531,-439.040283203125,9,127.14299999999996
1851,-437.84429931640625,-437.91265869140625,9,125.12699999999995
1852,-432.8663330078125,-432.906982421875,9,123.11499999999997
1853,-325.7153625488281,-325.78265380859375,7,99.13299999999994
1854,-423.01153564453125,-423.05401611328125,9,126.15499999999993
1855,-383.7079162597656,-383.7555236816406,8,112.12799999999994
1856,-458.9107666015625,-458.9793395996094,9,128.12699999999995
1857,-419.2289733886719,-419.26263427734375,9,126.15899999999996
1858,-365.0760498046875,-365.1390380859375,8,113.15999999999994
1859,-422.99139404296875,-423.0354919433594,9,126.15499999999993
1860,-417.96575927734375,-418.0464782714844,9,124.14299999999994
1861,-440.2650146484375,-440.28546142578125,9,129.15899999999993
1862,-421.7134094238281,-421.8288269042969,9,124.13899999999994
1863,-414.65887451171875,-414.6863098144531,8,112.08799999999998
1864,-424.1826477050781,-424.2428283691406,9,128.17099999999994
1865,-441.5497741699219,-441.566162109375,9,131.17499999999998
1866,-521.9341430664062,-521.9410400390625,9,131.08180632600002
1867,-365.08807373046875,-365.1283874511719,8,113.15999999999994
1868,-458.9971923828125,-459.06134033203125,9,128.12699999999995
1869,-423.0555114746094,-423.0827941894531,9,126.15499999999993
1870,-424.2210693359375,-424.2516174316406,9,128.17099999999994
1871,-460.2259826660156,-460.23284912109375,9,130.14299999999997
1872,-466.1632385253906,-466.2188720703125,9,127.10699999999997
1873,-423.03363037109375,-423.0873107910156,9,126.15499999999993
1874,-436.6173400878906,-436.7093200683594,9,123.11099999999996
1875,-454.0220642089844,-454.0235290527344,9,126.11499999999997
1876,-437.81378173828125,-437.9000549316406,9,125.12699999999997
1877,-417.9351501464844,-418.03228759765625,9,124.14299999999996
1878,-461.3551025390625,-461.403076171875,9,132.159
1879,-403.109375,-403.1654357910156,9,125.17099999999994
1880,-497.2855529785156,-497.3356628417969,9,134.13100000000003
1881,-387.037841796875,-387.0973815917969,9,124.18299999999994
1882,-425.4266357421875,-425.4692077636719,9,130.18699999999995
1883,-367.22955322265625,-367.2523498535156,9,123.19899999999993
1884,-423.01190185546875,-423.0643005371094,9,126.15499999999993
1885,-457.763916015625,-457.8018493652344,9,126.11099999999995
1886,-473.90289306640625,-473.9020690917969,9,127.09899999999996
1887,-455.1526184082031,-455.18756103515625,9,128.13099999999997
1888,-399.7969665527344,-399.85968017578125,8,113.11599999999996
1889,-383.2655944824219,-383.32550048828125,9,124.18699999999994
1890,-403.17852783203125,-403.22021484375,9,125.17099999999994
1891,-419.2133483886719,-419.2388916015625,9,126.15899999999995
1892,-347.7721252441406,-347.8529968261719,8,110.15599999999993
1893,-418.057373046875,-418.0799560546875,9,124.14299999999996
1894,-436.67620849609375,-436.7340087890625,9,123.11099999999996
1895,-390.70166015625,-390.7593994140625,9,130.23099999999994
1896,-404.3894348144531,-404.4181213378906,9,127.18699999999993
1897,-455.2169494628906,-455.2275390625,9,128.13099999999997
1898,-388.27752685546875,-388.3173828125,9,126.19899999999991
1899,-383.6676940917969,-383.7464294433594,8,112.12799999999994
1900,-437.8813781738281,-437.9290466308594,9,125.12699999999995
1901,-424.2290954589844,-424.2637023925781,9,128.17099999999994
1902,-351.16680908203125,-351.22967529296875,9,122.21099999999991
1903,-437.85174560546875,-437.9322814941406,9,125.12699999999997
1904,-362.5293884277344,-362.632568359375,8,109.12799999999996
1905,-403.1522521972656,-403.19970703125,9,125.17099999999994
1906,-477.46466064453125,-477.4791259765625,9,133.14700000000002
1907,-378.7244567871094,-378.7419738769531,8,110.11599999999997
1908,-403.1678161621094,-403.15924072265625,9,125.17099999999994
1909,-351.16510009765625,-351.1934509277344,9,122.21099999999991
1910,-403.10968017578125,-403.1349792480469,9,125.17099999999994
1911,-416.84173583984375,-416.8671569824219,9,122.12699999999997
1912,-385.9291687011719,-385.9216613769531,9,122.16699999999993
1913,-388.2570495605469,-388.3067321777344,9,126.19899999999991
1914,-383.2995910644531,-383.32611083984375,9,124.18699999999994
1915,-424.20965576171875,-424.2611083984375,9,128.17099999999994
1916,-396.8830261230469,-396.9200744628906,9,121.14299999999996
1917,-441.54412841796875,-441.5575866699219,9,131.17499999999998
1918,-379.9666748046875,-379.99200439453125,8,112.13199999999996
1919,-416.7896728515625,-416.8044128417969,9,122.12699999999997
1920,-460.1561279296875,-460.18603515625,9,130.14299999999997
1921,-461.3665771484375,-461.3880615234375,9,132.159
1922,-381.97119140625,-382.0080261230469,9,122.17099999999994
1923,-387.04315185546875,-387.10931396484375,9,124.18299999999994
1924,-351.1341247558594,-351.1958312988281,9,122.21099999999991
1925,-474.99566650390625,-475.0483703613281,9,129.11499999999998
1926,-363.8930358886719,-363.912109375,8,111.14399999999995
1927,-434.1072692871094,-434.12884521484375,9,125.13099999999999
1928,-437.849365234375,-437.9025573730469,9,125.12699999999995
1929,-423.0303649902344,-423.0795593261719,9,126.15499999999994
1930,-352.375,-352.4043273925781,9,124.2269999999999
1931,-380.81982421875,-380.8887023925781,9,120.15499999999996
1932,-605.349609375,-605.3629760742188,9,142.07720948900004
1933,-310.601318359375,-310.66656494140625,8,106.16799999999994
1934,-460.15728759765625,-460.1991882324219,9,130.14299999999997
1935,-477.4320983886719,-477.478759765625,9,133.14700000000002
1936,-404.3215637207031,-404.3541564941406,9,127.18699999999993
1937,-396.0146179199219,-396.06390380859375,8,113.11999999999996
1938,-402.0317077636719,-402.0002746582031,9,123.15499999999994
1939,-489.90863037109375,-489.9222717285156,9,128.08699999999996
1940,-450.1828308105469,-450.2074890136719,9,126.11899999999997
1941,-379.4869689941406,-379.65692138671875,9,118.13899999999997
1942,-466.1421813964844,-466.2315673828125,9,127.10699999999999
1943,-349.9633483886719,-350.0135803222656,9,120.19499999999992
1944,-400.7187194824219,-400.77142333984375,9,121.13899999999994
1945,-403.09722900390625,-403.1569519042969,9,125.17099999999994
1946,-401.89373779296875,-401.9367980957031,9,123.15499999999994
1947,-422.957275390625,-423.0321044921875,9,126.15499999999993
1948,-344.3856506347656,-344.43988037109375,7,98.10099999999996
1949,-458.9566345214844,-459.0132141113281,9,128.12699999999995
1950,-422.962646484375,-423.0256042480469,9,126.15499999999993
1951,-313.05291748046875,-313.1087646484375,8,110.19999999999992
1952,-424.2126770019531,-424.270751953125,9,128.17099999999994
1953,-387.095947265625,-387.1275329589844,9,124.18299999999992
1954,-420.5744323730469,-420.635986328125,9,122.12299999999996
1955,-349.8919677734375,-349.9489440917969,9,120.19499999999992
1956,-399.8223876953125,-399.8575134277344,8,113.11599999999996
1957,-346.53265380859375,-346.5830078125,8,108.13999999999994
1958,-308.4523010253906,-308.52532958984375,7,96.12899999999996
1959,-420.8852844238281,-420.9440612792969,8,116.11599999999994
1960,-383.31829833984375,-383.3270568847656,9,124.18699999999993
1961,-424.26019287109375,-424.27630615234375,9,128.17099999999994
1962,-385.8068542480469,-385.8883361816406,9,122.16699999999993
1963,-450.0893249511719,-450.1512451171875,9,126.11899999999997
1964,-429.0674743652344,-429.0819091796875,9,123.11899999999997
1965,-376.6310729980469,-376.6379089355469,7,100.07699999999997
1966,-381.3440246582031,-381.3807678222656,8,108.09599999999996
1967,-425.3956298828125,-425.4490661621094,9,130.18699999999995
1968,-415.4697570800781,-415.65667724609375,9,120.11099999999998
1969,-418.0292663574219,-418.0686340332031,9,124.14299999999996
1970,-422.9888000488281,-423.0719299316406,9,126.15499999999993
1971,-460.18194580078125,-460.2400207519531,9,130.14299999999997
1972,-418.0652770996094,-418.0946044921875,9,124.14299999999996
1973,-362.66009521484375,-362.69287109375,8,109.12799999999994
1974,-400.7054748535156,-400.75311279296875,9,121.13899999999994
1975,-425.4015808105469,-425.4608154296875,9,130.18699999999995
1976,-417.9682312011719,-418.0244445800781,9,124.14299999999994
1977,-310.6949462890625,-310.7373962402344,8,106.16799999999994
1978,-380.7906799316406,-380.8387756347656,9,120.15499999999996
1979,-401.9318542480469,-402.0124206542969,9,123.15499999999994
1980,-419.1778869628906,-419.2249450683594,9,126.15899999999993
1981,-455.11688232421875,-455.1828308105469,9,128.13099999999997
1982,-469.9917297363281,-470.007080078125,9,127.10299999999998
1983,-400.6253356933594,-400.7222595214844,9,121.13899999999995
1984,-605.3360595703125,-605.3744506835938,9,142.07720948900007
1985,-424.2245788574219,-424.2468566894531,9,128.17099999999994
1986,-358.8213806152344,-358.90472412109375,8,109.13199999999996
1987,-387.04302978515625,-387.1118469238281,9,124.18299999999992
1988,-455.14447021484375,-455.2348937988281,9,128.13099999999994
1989,-399.8279724121094,-399.8494567871094,8,113.11599999999994
1990,-421.7701110839844,-421.8323669433594,9,124.13899999999995
1991,-476.1502685546875,-476.2025451660156,9,131.131
1992,-363.8626403808594,-363.9009704589844,8,111.14399999999995
1993,-311.8717041015625,-311.91876220703125,8,108.18399999999993
1994,-435.2537536621094,-435.31451416015625,9,127.14699999999996
1995,-485.9964904785156,-486.00341796875,9,129.10980632599998
1996,-421.8271789550781,-421.8899230957031,9,124.13899999999994
1997,-417.95404052734375,-418.0222473144531,9,124.14299999999996
1998,-388.2978210449219,-388.3343811035156,9,126.19899999999991
1999,-460.1393737792969,-460.222900390625,9,130.14299999999997
2000,-382.0473327636719,-382.0892028808594,9,122.17099999999994
2001,-350.2019348144531,-350.24346923828125,8,114.18799999999992
2002,-440.1976623535156,-440.2584228515625,9,129.15899999999996
2003,-399.3050231933594,-399.35430908203125,9,125.17499999999994
2004,-350.22412109375,-350.24603271484375,8,114.18799999999992
2005,-385.83343505859375,-385.8780822753906,9,122.16699999999993
2006,-425.4371032714844,-425.47467041015625,9,130.18699999999995
2007,-418.0328369140625,-418.0395812988281,9,124.14299999999996
2008,-379.5519104003906,-379.6396179199219,9,118.13899999999995
2009,-424.22015380859375,-424.2663879394531,9,128.17099999999994
2010,-309.7150573730469,-309.75836181640625,7,98.14499999999994
2011,-366.2380676269531,-366.32354736328125,8,115.17599999999993
2012,-426.6161804199219,-426.6427307128906,9,132.20299999999997
2013,-387.0919494628906,-387.1419677734375,9,124.18299999999992
2014,-440.2365417480469,-440.27911376953125,9,129.15899999999996
2015,-431.45635986328125,-431.52935791015625,9,127.15099999999997
2016,-401.9822082519531,-401.99188232421875,9,123.15499999999996
2017,-439.13372802734375,-439.1419982910156,9,127.14299999999993
2018,-436.54388427734375,-436.7124328613281,9,123.11099999999996
2019,-457.6354675292969,-457.72979736328125,9,126.11099999999995
2020,-460.1423645019531,-460.1952209472656,9,130.14299999999997
2021,-401.0154113769531,-401.0408630371094,8,115.13199999999995
2022,-424.2204284667969,-424.2784118652344,9,128.17099999999994
2023,-382.04351806640625,-382.092529296875,9,122.17099999999995
2024,-410.8899230957031,-410.9251708984375,8,112.09199999999998
2025,-418.015869140625,-418.0279846191406,9,124.14299999999994
2026,-349.9131164550781,-349.9454650878906,9,120.19499999999992
2027,-437.88226318359375,-437.9202575683594,9,125.12699999999995
2028,-439.1217346191406,-439.1647033691406,9,127.14299999999994
2029,-395.93017578125,-396.0195007324219,8,113.11999999999998
2030,-382.0718078613281,-382.0889587402344,9,122.17099999999995
2031,-400.71466064453125,-400.75946044921875,9,121.13899999999995
2032,-403.05706787109375,-403.1165466308594,9,125.17099999999994
2033,-425.4063720703125,-425.45654296875,9,130.18699999999995
2034,-386.7570495605469,-386.7417297363281,8,111.11940316299996
2035,-389.512939453125,-389.5449523925781,9,128.21499999999992
2036,-348.7438659667969,-348.8027648925781,9,118.17899999999993
2037,-348.9810791015625,-349.0325927734375,8,112.17199999999993
2038,-414.1960144042969,-414.2247619628906,9,124.14699999999996
2039,-416.8591003417969,-416.888671875,9,122.12699999999997
2040,-437.9101257324219,-437.9677429199219,9,125.12699999999995
2041,-345.1239013671875,-345.183349609375,8,112.17599999999993
2042,-401.96954345703125,-402.0101013183594,9,123.15499999999994
2043,-383.7439880371094,-383.7656555175781,8,112.12799999999994
2044,-398.1477355957031,-398.2027587890625,9,123.15899999999993
2045,-273.7657775878906,-273.8213806152344,7,96.17299999999993
2046,-453.94305419921875,-453.99658203125,9,126.11499999999997
2047,-403.0786437988281,-403.1439514160156,9,125.17099999999992
2048,-419.21771240234375,-419.26190185546875,9,126.15899999999993
2049,-437.7973937988281,-437.8916015625,9,125.12699999999995
2050,-387.0559997558594,-387.0943298339844,9,124.18299999999992
